,Unnamed: 0,url,book,author
31,31,http://lib.ru/NEWPROZA/../PROZA/BOGOMOLOW/,Богомолов Владимир,Современная русская проза
32,32,http://lib.ru/NEWPROZA/../PROZA/BONDAREW/,Бондарев Юрий,Современная русская проза
33,33,http://lib.ru/NEWPROZA/../PROZA/BONDARENKO/,Бондаренко Борис,Современная русская проза
34,34,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/b/bonchosmolowskaja_m_a/,Бонч-Осмоловская Марина,Современная русская проза
35,35,http://lib.ru/NEWPROZA/../PROZA/BORODIN_L/,Бородин Леонид,Современная русская проза
36,36,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/b/boss_w/,Босс Валерий,Современная русская проза
37,37,http://lib.ru/NEWPROZA/../PROZA/BRUSHTEJN/,Бруштейн Александра,Современная русская проза
38,38,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/b/bubennov/,Бубеннов Михаил,Современная русская проза
39,39,http://lib.ru/NEWPROZA/../PROZA/../BULGAKOW/,Булгаков Михаил,Современная русская проза
40,40,http://lib.ru/NEWPROZA/../PROZA/BYKOW/,Быков Василь,Современная русская проза
41,41,http://lib.ru/NEWPROZA/../PROZA/WAJLGENIS/,Вайль Петр; Генис Александр,Современная русская проза
42,42,http://lib.ru/NEWPROZA/../PROZA/WARLAMOW/,Варламов Алексей,Современная русская проза
43,43,http://lib.ru/NEWPROZA/../PROZA/WASILXEW_YU/,Васильев Юрий,Современная русская проза
44,44,http://lib.ru/NEWPROZA/../PROZA/../WELLER/,Веллер Михаил,Современная русская проза
45,45,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/w/wershowskij_m_g/,Вершовский Михаил,Современная русская проза
46,46,http://lib.ru/NEWPROZA/../PROZA/../WIZBOR/,Визбор Юрий,Современная русская проза
47,47,http://lib.ru/NEWPROZA/../PROZA/WOJNOWICH/,Войнович Владимир,Современная русская проза
48,48,http://lib.ru/NEWPROZA/../PROZA/WOROBIEW/,Воробьев Константин,Современная русская проза
49,49,http://lib.ru/NEWPROZA/../PROZA/WYAZEMSKIJ/,Вяземский Юрий,Современная русская проза
50,50,http://lib.ru/NEWPROZA/../PROZA/GABYSHEW/,Габышев Леонид,Современная русская проза
51,51,http://lib.ru/NEWPROZA/../PROZA/GAZDANOW/,Газданов Гайто,Современная русская проза
52,52,http://lib.ru/NEWPROZA/../PROZA/GALEGO/,Гальего Рубен Давид Гонсалес,Современная русская проза
53,53,http://lib.ru/NEWPROZA/../PROZA/GERMAN/,Герман Юрий,Современная русская проза
54,54,http://lib.ru/NEWPROZA/../PROZA/GONCHAR/,Гончар Олесь,Современная русская проза
55,55,http://lib.ru/NEWPROZA/../PROZA/GORALIK_L/,Горалик Линор,Современная русская проза
56,56,http://lib.ru/NEWPROZA/../PROZA/GRANIN/,Гранин Даниил,Современная русская проза
57,57,http://lib.ru/NEWPROZA/../PROZA/GREKOWA/,Грекова И.,Современная русская проза
58,58,http://lib.ru/NEWPROZA/../PROZA/GROSSMAN/,Гроссман Василий,Современная русская проза
59,59,http://lib.ru/NEWPROZA/../PROZA/GUBAREW/,Губарев Владимир,Современная русская проза
60,60,http://lib.ru/NEWPROZA/../PROZA/GUCKO_D/,Гуцко Денис,Современная русская проза
61,61,http://lib.ru/NEWPROZA/../PROZA/DAWYDOWA/,Давыдова Наталья,Современная русская проза
62,62,http://lib.ru/NEWPROZA/../PROZA/../MEMUARY/1939-1945/DEGEN/,Деген Ион,Современная русская проза
63,63,http://lib.ru/NEWPROZA/../PROZA/DEGTEW_W/,Дегтев Вячеслав,Современная русская проза
64,64,http://lib.ru/NEWPROZA/../PROZA/../NEWPROZA/DJIN/,Джин Нодар,Современная русская проза
65,65,http://lib.ru/NEWPROZA/../PROZA/DIKOWSKIJ/,Диковский Сергей,Современная русская проза
66,66,http://lib.ru/NEWPROZA/../PROZA/../DOWLATOW/,Довлатов Сергей,Современная русская проза
67,67,http://lib.ru/NEWPROZA/../PROZA/DOMBROWSKIJ/,Домбровский Юрий,Современная русская проза
68,68,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/d/doroshenko_n_i/,Дорошенко Николай,Современная русская проза
69,69,http://lib.ru/NEWPROZA/../PROZA/DRUZHNIKOV/,Дружников Юрий,Современная русская проза
70,70,http://lib.ru/NEWPROZA/../PROZA/DUBROWSKIJ_E/,Дубровский Евгений,Современная русская проза
71,71,http://lib.ru/NEWPROZA/../PROZA/DUDINCEW/,Дудинцев Владимир,Современная русская проза
72,72,http://lib.ru/NEWPROZA/../PROZA/../DUMBADZE/,Думбадзе Нодар,Современная русская проза
73,73,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/d/dyshalenkowa_r_a/,Дышаленкова Римма,Современная русская проза
74,74,http://lib.ru/NEWPROZA/../PROZA/EKIMOW/,Екимов Борис,Современная русская проза
75,75,http://lib.ru/NEWPROZA/../PROZA/../EROFEEW_WI/,Ерофеев Виктор,Современная русская проза
76,76,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/e/esin_s_n/,Есин Сергей,Современная русская проза
77,77,http://lib.ru/NEWPROZA/../PROZA/http://fan.lib.ru/e/eskov/,Еськов Кирилл,Современная русская проза
78,78,http://lib.ru/NEWPROZA/../PROZA/../NEWPROZA/ZHIWOW/,Живов Вадим,Современная русская проза
79,79,http://lib.ru/NEWPROZA/../PROZA/../ZHITINSKIJ/,Житинский Александр,Современная русская проза
80,80,http://lib.ru/NEWPROZA/../PROZA/ZAKRUTKIN/,Закруткин Виталий,Современная русская проза
81,81,http://lib.ru/NEWPROZA/../PROZA/ZALYGIN/,Залыгин Сергей,Современная русская проза
82,82,http://lib.ru/NEWPROZA/../PROZA/ZAMQTIN/,Замятин Евгений,Современная русская проза
83,83,http://lib.ru/NEWPROZA/../PROZA/ZWEREW_I/,Зверев Илья,Современная русская проза
84,84,http://lib.ru/NEWPROZA/../PROZA/ZVYAGELSKY/,Звягельский Ромен,Современная русская проза
85,85,http://lib.ru/NEWPROZA/../PROZA/ZINOWXEW/,Зиновьев А.,Современная русская проза
86,86,http://lib.ru/NEWPROZA/../PROZA/IBRAGIMBEKOW/,Ибрагимбеков Максуд,Современная русская проза
87,87,http://lib.ru/NEWPROZA/../PROZA/../ILFPETROV/,Ильф и Петров,Современная русская проза
88,88,http://lib.ru/NEWPROZA/../PROZA/../FISKANDER/,Искандер Фазиль,Современная русская проза
89,89,http://lib.ru/NEWPROZA/../PROZA/../RUFANT/IWANOW_A/,Иванов Алексей,Современная русская проза
90,90,http://lib.ru/NEWPROZA/../PROZA/../KABAKOW/,Кабаков Александр,Современная русская проза
91,91,http://lib.ru/NEWPROZA/../PROZA/KAZAKEWICH/,Казакевич Эммануил,Современная русская проза
92,92,http://lib.ru/NEWPROZA/../PROZA/KAZAKOW/,Казаков Юрий,Современная русская проза
93,93,http://lib.ru/NEWPROZA/../PROZA/KALEDIN/,Каледин Сергей,Современная русская проза
94,94,http://lib.ru/NEWPROZA/../PROZA/KAPLER/,Каплер Алексей,Современная русская проза
95,95,http://lib.ru/NEWPROZA/../PROZA/KARPOW_W/,Карпов Владимир,Современная русская проза
96,96,http://lib.ru/NEWPROZA/../PROZA/KASSIL/,Кассиль Лев,Современная русская проза
97,97,http://lib.ru/NEWPROZA/../PROZA/KATAEW/,Катаев Валентин,Современная русская проза
98,98,http://lib.ru/NEWPROZA/../PROZA/../TALES/KEMOKLIDZE/,Кемоклидзе Герберт,Современная русская проза
99,99,http://lib.ru/NEWPROZA/../PROZA/KIM/,Ким Анатолий,Современная русская проза
100,100,http://lib.ru/NEWPROZA/../PROZA/KLIMOV_GP/,Климов Григорий,Современная русская проза
101,101,http://lib.ru/NEWPROZA/../PROZA/KNORRE_F/,Кнорре Федор,Современная русская проза
102,102,http://lib.ru/NEWPROZA/../PROZA/../KOWAL/,Коваль Юрий,Современная русская проза
103,103,http://lib.ru/NEWPROZA/../PROZA/../KOZLOW/,"Козлов Сергей (""Ежик в тумане"")",Современная русская проза
104,104,http://lib.ru/NEWPROZA/../PROZA/../KOZLOVSKY/,Козловский Евгений,Современная русская проза
105,105,http://lib.ru/NEWPROZA/../PROZA/KONDRATIEW/,Кондратьев Василий,Современная русская проза
106,106,http://lib.ru/NEWPROZA/../PROZA/../KONECKIJ/,Конецкий Виктор,Современная русская проза
107,107,http://lib.ru/NEWPROZA/../PROZA/KRIWIN/,Кривин Феликс,Современная русская проза
108,108,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/k/kriger_b_j/,Кригер Борис,Современная русская проза
109,109,http://lib.ru/NEWPROZA/../PROZA/KRUPIN/,Крупин Владимир,Современная русская проза
110,110,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/k/krjukowa_e_n/,Крюкова Елена,Современная русская проза
111,111,http://lib.ru/NEWPROZA/../PROZA/KUWAEW/,Куваев Олег,Современная русская проза
112,112,http://lib.ru/NEWPROZA/../PROZA/KUZNECOW_A/,Кузнецов Анатолий,Современная русская проза
113,113,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/k/kuznecow_s_j/,Кузнецов Сергей,Современная русская проза
114,114,http://lib.ru/NEWPROZA/../PROZA/KUROCHKIN/,Курочкин Виктор,Современная русская проза
115,115,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/l/lebedewa_g/,Лебедева Галина,Современная русская проза
116,116,http://lib.ru/NEWPROZA/../PROZA/LEWASHOW/,Левашов Виктор,Современная русская проза
117,117,http://lib.ru/NEWPROZA/../PROZA/LEONOWL/,Леонов Леонид,Современная русская проза
118,118,http://lib.ru/NEWPROZA/../PROZA/LIMONOV/,Лимонов Эдуард,Современная русская проза
119,119,http://lib.ru/NEWPROZA/../PROZA/LIPKIN_S/,Липкин Семен,Современная русская проза
120,120,http://lib.ru/NEWPROZA/../PROZA/LIPSKEROV/,Липскеров Дмитрий,Современная русская проза
121,121,http://lib.ru/NEWPROZA/../PROZA/LIPSKEROV_M/,Липскеров Михаил,Современная русская проза
122,122,http://lib.ru/NEWPROZA/../PROZA/LIHANOW/,Лиханов Альберт,Современная русская проза
123,123,http://lib.ru/NEWPROZA/../PROZA/../CULTURE/LITSTUDY/LUKNICKAYA/,Лукницкая Вера,Современная русская проза
124,124,http://lib.ru/NEWPROZA/../PROZA/LOUKNITSKIY_P/,Лукницкий Павел,Современная русская проза
125,125,http://lib.ru/NEWPROZA/../PROZA/LOUKNITSKIY/,Лукницкий Сергей,Современная русская проза
126,126,http://lib.ru/NEWPROZA/../PROZA/LXWOW_S/,Львов Сергей,Современная русская проза
127,127,http://lib.ru/NEWPROZA/../PROZA/lvova.txt,Львова Марина,Современная русская проза
128,128,http://lib.ru/NEWPROZA/../PROZA/MAKANIN/,Маканин Владимир,Современная русская проза
129,129,http://lib.ru/NEWPROZA/../PROZA/MAMLEEW/,Мамлеев Юрий,Современная русская проза
130,130,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/m/markowich_d_s/,Маркович Дан,Современная русская проза
131,131,http://lib.ru/NEWPROZA/../PROZA/MARKUSHA/,Маркуша Анатолий,Современная русская проза
132,132,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/m/mashkowcew_w_i/,Машковцев Владилен,Современная русская проза
133,133,http://lib.ru/NEWPROZA/../PROZA/MERKULOW_O/,Меркулов Олег,Современная русская проза
134,134,http://lib.ru/NEWPROZA/../PROZA/METTER/,Меттер Израиль,Современная русская проза
135,135,http://lib.ru/NEWPROZA/../PROZA/../RUSS_DETEKTIW/MIRHAJDAROW/,Мир-Хайдаров Рауль,Современная русская проза
136,136,http://lib.ru/NEWPROZA/../PROZA/MIHINN/,Михин Николай,Современная русская проза
137,137,http://lib.ru/NEWPROZA/../PROZA/MOZHAEW/,Можаев Борис,Современная русская проза
138,138,http://lib.ru/NEWPROZA/../PROZA/MUSATOW/,Мусатов Алексей,Современная русская проза
139,139,http://lib.ru/NEWPROZA/../PROZA/../NABOKOW/,Набоков Владимир,Современная русская проза
140,140,http://lib.ru/NEWPROZA/../PROZA/NAGIBIN/,Нагибин Юрий,Современная русская проза
141,141,http://lib.ru/NEWPROZA/../PROZA/NEKRASOW/,Некрасов Виктор,Современная русская проза
142,142,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/n/nemchinow_g_a/,Немчинов Геннадий,Современная русская проза
143,143,http://lib.ru/NEWPROZA/../PROZA/NILIN/,Нилин Павел,Современная русская проза
144,144,http://lib.ru/NEWPROZA/../PROZA/NOSOW_E/,Носов Евгений,Современная русская проза
145,145,http://lib.ru/NEWPROZA/../PROZA/http://lit.lib.ru/o/osanches/,О'Санчес,Современная русская проза
146,146,http://lib.ru/NEWPROZA/../PROZA/OKUDZHAWA/,Окуджава Булат,Современная русская проза
147,147,http://lib.ru/NEWPROZA/../PROZA/ORLOW_O/,Орлов Владимир,Современная русская проза
148,148,http://lib.ru/NEWPROZA/../PROZA/PAVLOV_O/,Павлов Олег,Современная русская проза
149,149,http://lib.ru/NEWPROZA/../PROZA/PAUSTOWSKIJ/,Паустовский Константин,Современная русская проза
150,150,http://lib.ru/NEWPROZA/../PROZA/PEPPERSHTEJN/,Павел Пепперштейн,Современная русская проза
151,151,http://lib.ru/NEWPROZA/../PROZA/PETRUSHEWSKAYA/,Петрушевская Людмила,Современная русская проза
152,152,http://lib.ru/NEWPROZA/../PROZA/RADIJ/,Погодин Радий,Современная русская проза
153,153,http://lib.ru/NEWPROZA/../PROZA/../PODOLSKIJ/,Подольский Наль,Современная русская проза
154,154,http://lib.ru/NEWPROZA/../PROZA/../POKROWSKIJ/,Покровский Александр,Современная русская проза
